http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/funcional-oficina-en-bosques-de-las-lomas-52227159.html,inmuebles24,52227159,2017-09-27,Venta,Oficina,"Oficina
											",,"Funcional Oficina en Bosques de Las Lomas, Distrito Federal - Inmuebles24","LAURELES , Bosque de las Lomas, Miguel Hidalgo",,Miguel Hidalgo,Bosque de las Lomas,,,Distrito Federal,"
										La oficina se encuentra en el primer piso, tiene una excelente distribución en los espacios, hermosos acabados, la iluminación es excelente. ",,,19.380689800000000,-99.265622300000020,Mantenimiento, Superficie de terreno,,,,"MN 25,000,000",,,,,,, BOSQUES18,Claudia Matus Calleros -,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-san-pedro-garza-garcia-51826676.html,inmuebles24,51826676,2017-09-28,Venta,Oficina,"Oficina
											",,"Oficina en Venta en San Pedro Garza García, Nuevo León - Inmuebles24",,,San Pedro Garza García,,,,Nuevo León,"
										OFICINAS en PRE-VENTA, en exclusiva torre de 23 pisos con acabados de lujo y una ubicación excelente, en Valle Oriente, acceso a principales vías. Ademas el proyecto contempla espacios comerciales en renta de 4 niveles, para todo tipo de comercio y restaurant. Con diseño arquitectónico vanguardista, fachada ventilada, 9 elevadores y escaleras eléctricas que garantizan un transito ágil travez del desarrollo, 10 niveles subterraneos de estacionamiento. Contamos con oficinas desde 33 mts2 hasta pisos completos ",,,,,182,182,,,,"MN 10,048,500",,,,,,, 73027,GRUPO VIA INMUEBLES MTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-renta-lomas-de-chapultepec-palmas-52997798.html,inmuebles24,52997798,2017-08-25,Alquiler / Venta,Oficina,"Oficina
											",,"Oficinas en Renta Lomas de Chapultepec - Palmas, Distrito Federal - Inmuebles24","PASEO DE LAS PALMAS, Lomas de Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,Lomas de Chapultepec,,,Distrito Federal,"
										Casa con uso de suelo para oficinas ubicada en esquina, de estilo clásico con amplio jardín en perfecto estado de conservación, enrejado perimetral de acero forjado al igual que la puerta de acceso principal. Estacionamiento con portón eléctrico para 8 vehículos. Amplio lobby a doble altura con ventanales, varios privados en planta baja con baños para hombres y mujeres, almacén, cocina y comedor para empleados. En planta alta varias oficinas, sala de juntas, baños en privados y baños generales. Buenos acabados en todas las áreas de la casa tanto en pisos, muros, carpintería, etc. Construcción anexa intercomunicada con la casa principal con varios privados, baños y almacén. Instalación eléctrica funcionando.
									",,,19.428544802464080,-99.216679744921860,"
												",m²,,,,"U$D 10,000,000",,,,,,, C-020,LINEA RECTA BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-y-renta-wtc-52785913.html,inmuebles24,52785913,2017-09-01,Alquiler / Venta,Oficina,"Oficina
											",,"Oficinas en Venta y Renta Wtc, Distrito Federal - Inmuebles24","Montecito 38, Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										Edificio seguro, cuenta con gatos hidráulicos, columnas de concreto puro y estructuras de Tridilosa. ",,,19.394144400000000,-99.174004999999970,"
												",m²,,,,"U$D 4,500",,,,,,, 21 - A,CITKEY INMOBILIARIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-col-obispado-mty-220-m2-$27-900-m2-52150955.html,inmuebles24,52150955,2017-09-14,Venta,Oficina,"Oficina
											",,"Oficina en Venta Col Obispado Mty 220 m² $27,900 m² $6,138,000, Nuevo León - Inmuebles24",,,Monterrey,Obispado,,,Nuevo León,"
										",,,,,220,220,,,,"MN 6,138,000",,,,,,, OC10770110,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/torre-valeska-51907098.html,inmuebles24,51907098,2017-09-06,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Torre Valeska, Nuevo León - Inmuebles24","San Jeronimo  , San Jerónimo, Monterrey",,Monterrey,San Jerónimo,,,Nuevo León,"
										Ubicado en Av. San Jerónimo, Torre Valeska es un desarrollo de usos mixtos compuesto por área comercial, hotel, oficinas y departamentos. ",,,25.674190600000000,-100.356462500000020,37,m²,,,,"MN 1,400,000",,,,,,, 242EGI,Abella desarrollos ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/neo-nueva-experiencia-en-oficinas-52924213.html,inmuebles24,52924213,2017-08-18,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Neo Nueva Experiencia en Oficinas, Distrito Federal - Inmuebles24","Boulevard Adolfo Lopez Mateos 1817, Merced Gómez, Alvaro Obregón",,Alvaro Obregón,Merced Gómez,,,Distrito Federal,"
										Edificio de 14 pisos de oficinas en preventa, con lo último en arquitectura urbana, estacionamiento robotizado y una ubicación inmejorable. Contáctanos!!! ",,,19.365378900000000,-99.191153999999980,45,m²,,,,"MN 50,000",,,,,,, 25A4KD,VIDARQ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/plaza-lazaro-cardenas-53351981.html,inmuebles24,53351981,2017-09-06,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Plaza Lázaro Cárdenas, Nuevo León - Inmuebles24","Av. Lázaro Cárdenas # Residencial San Agustin, Residencial San Agustin, San Pedro Garza García",,San Pedro Garza García,Residencial San Agustin,,,Nuevo León,"
										Excelente oportunidad de Inversión en PREVENTA, ubicado en Av. Lázaro Cárdenas #410 Residencial San Agustín en el corazón de Valle Oriente, una de las zonas con mayor plusvalía en todo México. Es un desarrollo de usos mixtos, plaza comercial, oficina y departamentos. ",,,25.651783000000000,-100.334718000000010,Tipo de desarrollo,Desde,,,,"MN 2,969,850",,,,,,, 25PTTB,Abella desarrollos ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-insurgentes-reforma-51691455.html,inmuebles24,51691455,2017-08-10,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Oficinas en Preventa / Centro Insurgentes Reforma, Distrito Federal - Inmuebles24","Insurgentes Sur 64, Juárez, Cuauhtémoc",,Cuauhtémoc,Juárez,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.427535994106652,-99.160985080426030,76,76,,,,"MN 66,000",,,,,,, 23OESF,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-oficinas-centro-pedregal-50094815.html,inmuebles24,50094815,2017-09-14,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Venta de Oficinas / Centro Pedregal, Distrito Federal - Inmuebles24","Río Magdalena 326, La Otra Banda, Alvaro Obregón",,Alvaro Obregón,La Otra Banda,,,Distrito Federal,"
										Entrega Inmediata. Obra gris. Precio por m2. ",,,19.336486700000000,-99.198981300000010,71,m²,,,,"MN 63,000",,,,,,, 21PAR5,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/las-flores-639-51323539.html,inmuebles24,51323539,2017-09-18,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Las Flores 639, Distrito Federal - Inmuebles24","Av. De Las Flores # 639, en la colonia Flor de María, Flor de Maria, Alvaro Obregón",,Alvaro Obregón,Flor de Maria,,,Distrito Federal,"
										El desarrollo ""Las Flores 639"", está ubicado en Avenida Las Flores mismo número, colonia Flor de María, Delegación Alvaro Obregón. ",,,19.347858100000000,-99.207648100000030,290,m²,,,,"MN 9,479,099",,,,,,, 23AQ4J,LOMELIN 1,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/urban-san-pedro-51799975.html,inmuebles24,51799975,2017-08-24,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Urban San Pedro, Distrito Federal - Inmuebles24","Calle 20 No.9, San Pedro de los Pinos, Benito Juárez",,Benito Juárez,San Pedro de los Pinos,,,Distrito Federal,"
										URBAN SAN PEDRO - ""HACEMOS TUS SUEÑOS REALIDAD"" ",,,19.386835482004265,-99.189668936245710,220,220,,,,"MN 6,300,000",,,,,,, URBAN SAN PEDRO,Promotores para el Desarrollo de Inmuebles,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/er730-53413667.html,inmuebles24,53413667,2017-09-19,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Er730, Distrito Federal - Inmuebles24","Calle Enrique Rebsamen 730 , Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Desarrollo de12 viviendas en la zona más Exclusiva de la Colonia del Valle. ",,,19.388684000000000,-99.159647599999970,96,m²,,,,"MN 5,343,400",,,,,,, 25S8FH,JOSE LEON PEREZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bellisima-casa-en-san-angel-52940202.html,inmuebles24,52940202,2017-09-18,Venta,Casa en condominio,"Casa en condominio
											",,"Bellisima Casa en San Angel, Distrito Federal - Inmuebles24","San Angel Inn, San Angel Inn, Alvaro Obregón",,Alvaro Obregón,San Angel Inn,,,Distrito Federal,"
										BELLISIMA CASA EN SAN ANGEL, MUY ILUMINADA, EN EXCLUSIVA PRIVADA DE SOLO 4 CASAS, 3 RECAMARAS MUY AMPLIAS Y PERFECTAMENTE DISEÑADAS CON GRAN VESTIDOR CADA UNA DE ELLAS, UNA CON SU PROPIA TERRAZA, COCINA DE GRAN TAMAÑO , ESTANCIA, COMEDOR, DESAYUNADOR, FAMILY ROOM, MUY COMODA. ESPACIOS QUE ENAMORAN, JARDIN INTERIOR, EXCELENTES ACABADOS,.4 BAÑOS, CTO. DE SERVICIO, CTO DE LAVADO, TENDRIA QUE CONOCERLA.. CON DOBLE SEGURIDAD EN CERRADA FRENTE AL RESTAURANTE SAN ANGEL IN, ADEMAS EN LA MISMA PRIVADA VIGILANCIA LAS 24 HORAS. TRES LUGARES DE ESTACIONAMIENTO. ",,,19.351089681563632,-99.197298367150890,376,360,,,,"MN 25,000,000",,,,,,, 25AMDC,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-de-revista-en-los-patios-1048372.html,inmuebles24,1048372,2017-09-18,Venta,Casa en condominio,"Casa en condominio
											",,"Casa de Revista en Los Patios, Distrito Federal - Inmuebles24","Prolongacion Abasolo , Fuentes de Tepepan, Tlalpan",,Tlalpan,Fuentes de Tepepan,,,Distrito Federal,"
										En condominio ALTAMENTE ATRACTIVO, con espacios que permiten disfrutar de un entorno natural, combinando la armonía de la naturaleza y la ARQUITECTURA MODERNA. La casa esta desarrollada en dos niveles, con detalles decorativos en cada espacio, finos acabados, con ventanales de techo a piso en sala y comedor, plafones con luz indirecta y vista a agradable jardín decorado, escaleras de madera con vidrio templado, 3 Recámaras, cada una con baño completo, sala de TV con agradable terraza, Cocina equipada con barra y bella vista, Roof Garden listo para decorarlo. Cuarto de servicio con baño, 3 estacionamientos, área de lavado y tendido. Adicionalmente el condominio cuenta con Jardín para eventos con asador y hermosa fuente, Salón de usos múltiples y Estricta Vigilancia 24hrs. ",,,19.272417933862610,-99.149593393670670,267,298,,,,"MN 5,950,000",,,,,,, 1048372,Habitat Soluciones Inmobiliarias,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/casa-excelente-para-oficinas-en-jesus-carranza-53299490.html,inmuebles24,53299490,2017-09-04,Venta,Oficina,"Oficina
											",,"Casa Excelente Para Oficinas en Jesús Carranza, Yucatán - Inmuebles24","calle 35 no. 433, Jesús Carranza, Mérida",,Mérida,Jesús Carranza,,,Yucatán,"
										La casa está recién remodelada, no le hace falta nada, fue modificada como oficina y está en una calle principal de la colonia Jesús Carranza, tiene 6 oficinas o cuartos (incluye aires minisplits), 5 baños, su valor catastral es de $1'374,000.00.
									",,,20.982347500000000,-89.603167699999970,321,321,,,,"MN 1,550,000",,,,,,, 25O1JK,IMPULSO ECOLÓGICO INMOBILIARIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-renta-nave-industrial-en-toluca-isidro-50533071.html,inmuebles24,50533071,2017-08-07,Alquiler / Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Renta, Nave Industrial en Toluca Isidro Fabela, Edo. de México - Inmuebles24","AVE. ISIDRO FABELA 1578 SANTA CRUZ AZCAPOTZALTONGO PARQUE IND. TOLUCA EDO. D EMEXICO, Isidro Fabela, Toluca",,Toluca,Isidro Fabela,,,Edo. de México,"
										NAVE INDUSTRIAL CON USO DE SUELO INDUSTRIAL Y COMERCIAL 9535.89 M2, SERVICIOS AGUA, LUZ, CISTERNA DRENAJE, CASETA DE VIGILANCIA, OFICINAS: 2 NIVELES: RECEPCIÓN AREA DE TRABAJO, OFICINAS PRIVADAS Y UN BAÑOS, COMEDOR COCINA, SALA DE CAPACITACIÓN.
									",,,19.271185700000000,-99.641841500000000,"
												",m²,,,,"MN 31,000,000",,,,,,, 22BHPL,VENTAS MERO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-oficina-en-esquina-a-unos-pasos-de-la-calle-53354110.html,inmuebles24,53354110,2017-09-21,Alquiler / Venta,Oficina,"Oficina
											",,"Venta de Oficina en Esquina a Unos Pasos de La Calle 60 - Venta o Renta -, Yucatán - Inmuebles24","Fracc. Malaga, Malaga, Mérida",,Mérida,Malaga,,,Yucatán,"
										Versatil propiedad en esquina, excelente para oficina ya que su ubicacion, ofrece la facilidad del acceso al transporte publico, centros comerciales, centro historico, colegios ",,,21.003525200000000,-89.623104700000000,"
												",m²,,,,"MN 1,695,000",,,,,,, OV102C,Cinthya Ocampo,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-local-en-mexicali-b.-c-51528821.html,inmuebles24,51528821,2017-09-12,Alquiler / Venta,Local Comercial,"Local Comercial
											",,"Excelente Local en Mexicali B. C, Baja California Norte - Inmuebles24","Av Sebastian Lerdo de Tejada, Centro, Mexicali",,Mexicali,Centro ,,,Baja California Norte,"
										Inmueble comercial ubicado en esquina, planta baja y mezzanine. ",,,32.660417009859690,-115.491037398547350,"
												",m²,,,,"MN 8,000,000",,,,,,, 23IE7B,JYSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-local-comercial-cerca-de-villa-de-cortes-53363891.html,inmuebles24,53363891,2017-09-07,Venta,Local Comercial,"Local Comercial
											",,"Excelente Local Comercial Cerca de Villa de Cortes, Distrito Federal - Inmuebles24","Villa de cortes, Josefa Ortiz de Domínguez, Benito Juárez",,Benito Juárez,Josefa Ortiz de Domínguez,,,Distrito Federal,"
										LOCAL EN PERFECTAS CONDICIONES UBICADO EN ESQUINA, MUY CERCA DE AVENIDAS PRINCIPALES COMO TLALPAN Y ESTACIONES DEL METRO. ",,,19.387756400000000,-99.140426600000010,282,282,,,,"MN 7,300,000",,,,,,, JDM-LocalVillaDeCortes,Nataly Rosales,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-edificio-aaa-vasconcelos-san-pedro-52932557.html,inmuebles24,52932557,2017-09-18,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Edificio Aaa Vasconcelos San Pedro Garza Garcia, Nuevo León - Inmuebles24","Vasconcelos pte., Del Valle, San Pedro Garza García",,San Pedro Garza García,Del Valle,,,Nuevo León,"
										Venta de oficinas en obra gris, edificio AAA, contamos con diferentes tama;os, de acuerdo a sus necesidades, los servicios de agua, luz etc, se encuentran a pie de oficina, por cada 25 m2 de oficina que compre tiene derecho a un lugar de estacionamiento, cuenta con 2 elevadores, de alta velocidad, junto se encuentran los ba;os en cada piso, tarjeta de acceso, vigilancia 24 hrs. cuenta con lobby y entrada rapida . Vias rapidas y centros comerciales cerca. Los precios empiezan desde $66,782.00 mas $55.00 m2 de mantenimiento,cuenta con 11 cajones de estacionamiento y 5 tipo pool. Altura libre de 3.60 M. amenidades: piso 6 Business center y salas de junta,en sotano 2: comedor para empleados. ",,,25.655244800000000,-100.385209600000000,Mantenimiento, Superficie de terreno,,,,MN 67,,,,,,, BAISR106,BAMAGGI BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/col.-doctores.-inmueble-restaurante-amueblado-y-53017315.html,inmuebles24,53017315,2017-09-22,Venta,Local Comercial,"Local Comercial
											",,"Col. Doctores. Inmueble, Restaurante Amueblado y Licencias, Distrito Federal - Inmuebles24","Colonia Doctores, Doctores, Cuauhtémoc",,Cuauhtémoc,Doctores,,,Distrito Federal,"
										",,,19.417747090000000,-99.149465560000000,158,158,,,,"MN 5,486,000",,,,,,, 916,IRG Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-oficina-en-col.-del-valle-centro-53433180.html,inmuebles24,53433180,2017-09-22,Venta,Oficina,"Oficina
											",,"Excelente Oficina en Col. del Valle Centro, Distrito Federal - Inmuebles24",,,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Formidable  oficina en Del valle centro, en excelente estado de conservación, techos altos que dan frescura al espacio, con vista panorámica de la colonia, al ingresar a la oficina se aprecia el dinamismo espacial que nos da libertad para transformar el espacio de acuerdo a las necesidades (se puede poner área de recepción u otro) , al fondo con 3 despachos, un medio baño con pequeña bodega en el techo, cocina con muebles hechos a la medida sin parrilla
									",,,19.392000000000000,-99.167800000000000,117,117,,,,"MN 4,700,000",,,,,,, 389675,RE/MAX Consulting,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/terreno-venta-160-hectareas-ramos-arizpe-coahuila-52007362.html,inmuebles24,52007362,2017-09-27,Venta,Terreno industrial,"Terreno industrial
											",,"Terreno Venta 160 Hectáreas Ramos Arizpe Coahuila Oportunidad!, Coahuila - Inmuebles24",,,Ramos Arizpe,Ejido Las Encinas,,,Coahuila,"
										OPORTUNIDAD DE INVERSIÓN TERRENO RÚSTICO UBICADO POR LA CARRETERA ANTIGUA A MONCLOVA EN LA CONGREGACIÓN LOS ENCINOS INTERIOR CON 8 KILÓMETROS LOS PRIMEROS SON PAVIMENTADOS DESPUÉS DE ESTE POBLADO ES TERRACERÍA DE MUY BUEN ESTADO, CASA Y CIRCULADO PARCIALMENTE, TIENE UNA SUPERFICIE DE 160 HAS IDEAL PARA EL PROGRAMA DE LA ENERGÍA.
									",,,,,"1,600,000",Antigüedad: 3 años,,,,"MN 2,670,000",,,,,,, TV-10,RQ SOLUCIONES INMOBILIARIAS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-nave-industrial-en-villa-alta-53343282.html,inmuebles24,53343282,2017-09-07,Alquiler / Venta,Nave industrial,"Nave industrial
											",,"Venta de Nave Industrial en Villa Alta, Provincia de Puebla - Inmuebles24",,,San Martín Texmelucan,Buenos Aires,,,Puebla,"
										Área total disponible: 34,000 m² aprox, distribuidas en: ",,,,,"
												",m²,,,,"MN 213,000,000",,,,,,, JDM-VALTA-R/V,Nataly Rosales,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-de-363-m2-en-edificio-nuevo-con-12-52371415.html,inmuebles24,52371415,2017-09-21,Alquiler / Venta,Oficina,"Oficina
											",,"Oficina de 363 m² en Edificio Nuevo con 12 Estacionamientos a Tres Cuadras de Polanco, Distrito Federal - Inmuebles24","Laguna de Términos 221, Anahuac, Miguel Hidalgo",,Miguel Hidalgo,Anahuac,,,Distrito Federal,"
										Oficinas en obra gris en edificio nuevo AAA, a tres cuadras de Polanco, en el piso 8, con vista panorámica. El edificio cuenta con acceso controlado y ofrece salas de juntas, comedor y club VIP para directivos de uso común, además de valet parking para los visitantes.
									",,,19.443462664373140,-99.183759322814920,"
												",363,,,,"MN 25,135,000",,,,,,, 24JKDP,Carlos Enrique Salazar Albornoz,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-en-merida-con-excelente-ubicacion-53267891.html,inmuebles24,53267891,2017-09-15,Venta,Oficina,"Oficina
											",,"Oficinas en Venta en Merida, con Excelente Ubicación en Cabo Norte, Yucatán - Inmuebles24",,,Mérida,Pueblo Temozon Norte,,,Yucatán,"
										",,,,,46,46,,,,"MN 1,285,300",,,,,,, SYWOK,VANGUARDIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-piso-4-haus-pedregal-53328262.html,inmuebles24,53328262,2017-09-25,Venta,Oficina,"Oficina
											",,"Venta Piso 4 Haus Pedregal, Distrito Federal - Inmuebles24","AV PERIFERICO SUR , San Jerónimo Lídice, La Magdalena Contreras",,La Magdalena Contreras,San Jerónimo Lídice,,,Distrito Federal,"
										Subdividido en 41 oficinas, cada una considerada como una unidad privativa ",,,19.323591700000000,-99.216462400000010,Mantenimiento, Superficie de terreno,,,,"MN 70,000,000",,,,,,, 25P3IM,NGKF,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/rancho-en-venta-ganadero-y-cinergetico-salinas-51738961.html,inmuebles24,51738961,2017-09-27,Venta,Rancho,"Rancho
											",,"Rancho en Venta Ganadero y Cinergetico Salinas Victoria Nuevo Leon, Nuevo León - Inmuebles24",,,Salinas Victoria,La Cima (Palos Blancos),,,Nuevo León,"
										RANCHO DE 189 HAS A 37 MINUTOS DE LA CUIDAD DE MONTERREY N.L. CARRETERA A COLOMBIA INTERIOR 7 KMS. EL INMUEBLE CON VOCACIÓN A LA GANADERÍA Y CASERÍA DEL VENADO COLA BLANCA Odocoileus virginianus, COYOTE Canis latrans, OSO NEGRO Ursus americanus, JABALI Sus scrofa, POR MENCIONAR ALGUNAS ESPECIES Y SE ENCUENTRA EN LA CUENCA DE PALO BLANCO....IDEAL PARA CASAR CON ARCO, CUENTA CON BEBEDEROS DOS POZOS PROFUNDOS Y CON PAPALOTE, CERCADO EN SU PERIMETRO PUERTAS DE FIERRO Y TRES DIVISIONES PARA EL GANADO Y SUS BRECHAS SIEMPRE EN BUEN ESTADO POR SU MANTENIMIENTO.
									",,,,,"1,890,000",70,,,,"MN 4,790,000",,,,,,, RV-4,RQ SOLUCIONES INMOBILIARIAS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermosa-villa-bahia-principe-tulum-52943142.html,inmuebles24,52943142,2017-09-05,Venta,Villa,"Villa
											",,"Hermosa Villa Bahia Principe - Tulum, Provincia de Quintana Roo - Inmuebles24",,,Tulum,Sian Ka-an,,,Quintana Roo,"
										Interno: 100m²  ",,,,,189,100,,,,"U$D 270,000",,,,,,, 25APLC,MARTHA PEREZ REALTY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/5-excelentes-oficinas-330-m2-por-piso-col-actipan-51775865.html,inmuebles24,51775865,2017-09-21,Venta,Oficina,"Oficina
											",,"5 Excelentes Oficinas, 330 m² por Piso, Col Actipan, Distrito Federal - Inmuebles24","ACTIPAN, Actipan, Benito Juárez",,Benito Juárez,Actipan,,,Distrito Federal,"
										PRECIO: $45,000.00 POR METRO CUADRADO ",,,19.369745200000000,-99.178957500000020,Mantenimiento, Superficie de terreno,,,,"MN 45,000",,,,,,, 23RIM5,Alejandro Lozano,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/otros-tipos-de-propiedades-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/queretaro-san-juan-del-rio-83-has-sobre-carretera-51760917.html,inmuebles24,51760917,2017-09-22,Venta,Quinta,"Quinta
											",,"Querétaro, San Juan del Río, 83 Has Sobre Carretera Mex - Queretaro Uso/hotel/comercio/vivienda, Provincia de Querétaro - Inmuebles24","Colonia Jardines del Pedregal, Jardines del Pedregal, San Juan del Río",,San Juan del Río,Jardines del Pedregal,,,Querétaro,"
										",,,20.386066750000000,-100.005583760000000,"830,000",780,,,,"MN 180,000,000",,,,,,, 626,IRG Real Estate,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta-pagina-2.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/unicas-oficinas-en-venta-en-paseo-de-la-reforma-53228141.html,inmuebles24,53228141,2017-08-08,Venta,Oficina,"Oficina
											",,"Unicas Oficinas en Venta en Paseo de La Reforma, Distrito Federal - Inmuebles24",,,Cuauhtémoc,Cuauhtémoc,,,Distrito Federal,"
										Únicas Oficinas en el Paseo de la Reforma en Venta. ",,,,,Mantenimiento, Superficie de terreno,,,,"MN 38,700,000",,,,,,, 25LCBB,PatrimonioInmobiliario .com,,,,,,,,,,,,,,,,,,
